Day,Temperature,Humidity,Wind_Speed,Building_Type,Employee_Count,Holiday,Energy_Consumption
244,9.85,58.34,40.0,1,149,0,223.86
3,-2.54,15.86,33.61,1,464,1,193.88
125,3.92,44.97,27.59,1,538,0,288.23
268,39.05,77.76,31.61,1,438,1,289.02
84,39.22,19.68,13.45,0,0,0,128.53
16,13.61,69.94,46.28,1,257,1,187.55
334,-0.84,54.15,41.58,0,0,0,65.34
59,17.35,59.14,33.5,1,584,0,315.34
177,6.03,11.74,31.77,1,706,0,296.44
63,36.44,79.1,7.44,2,399,0,423.99
49,30.91,82.21,36.36,2,626,0,457.93
307,5.44,59.88,49.9,1,744,0,311.46
246,-9.08,89.05,22.2,2,440,0,364.06
289,39.9,34.16,35.31,2,114,0,351.41
286,24.17,26.7,9.35,2,728,0,468.51
332,11.29,21.75,10.27,0,0,0,89.89
15,4.42,24.46,38.37,2,800,0,414.35
338,-9.78,12.74,8.16,0,0,0,20.09
255,-2.3,66.27,9.72,1,339,0,239.52
92,-9.71,71.85,26.01,1,969,0,344.81
279,19.88,10.94,5.1,1,361,0,270.91
206,23.17,28.7,5.41,2,760,0,457.19
94,28.34,27.45,0.22,2,512,0,420.48
225,-0.65,60.72,44.56,1,304,1,181.81
301,-5.2,73.03,10.14,2,205,0,321.33
318,22.52,67.48,1.23,2,900,0,504.38
199,14.99,70.96,46.11,2,815,0,465.92
271,33.78,67.01,5.72,2,429,0,447.07
234,16.66,70.84,40.78,1,90,1,171.51
46,12.24,54.95,28.41,2,144,0,325.42
64,14.4,53.68,20.65,1,880,0,379.67
230,29.12,75.78,22.26,1,99,0,248.23
249,-9.08,58.98,14.02,2,896,0,422.12
246,35.91,21.67,33.75,2,928,0,476.1
75,25.71,79.27,21.92,0,0,0,142.16
157,34.26,48.54,33.55,1,653,0,355.27
223,37.98,30.17,16.52,1,569,0,341.93
190,1.3,40.05,15.95,1,281,0,245.07
52,18.92,55.59,25.05,1,366,1,246.56
88,14.3,41.5,13.95,2,971,0,507.85
313,16.88,57.39,47.47,0,0,0,80.18
339,-7.64,54.88,17.59,1,425,0,245.61
66,35.7,54.15,11.38,0,0,0,148.38
150,37.73,55.25,14.61,2,777,0,499.46
20,24.26,35.53,44.89,2,152,1,282.9
33,2.91,78.96,2.64,1,361,0,253.63
328,29.36,52.58,45.05,0,0,0,112.78
281,26.54,13.66,30.8,2,225,0,344.02
46,18.73,33.56,30.33,1,238,0,234.36
73,-1.49,67.37,4.06,0,0,0,62.08
354,0.06,63.25,19.15,0,0,0,83.1
313,19.47,25.57,46.53,1,540,0,286.77
343,-3.56,89.86,0.01,2,189,0,342.34
133,26.2,60.07,19.55,2,867,0,499.06
55,0.63,36.17,27.35,2,473,0,376.11
61,35.52,41.41,22.0,0,0,0,116.78
345,34.99,83.57,40.4,0,0,0,154.53
8,4.68,44.49,26.52,2,715,0,437.27
272,-5.83,29.29,32.84,0,0,0,44.65
246,20.57,37.49,6.01,0,0,1,62.54
176,12.42,52.41,12.01,2,179,0,337.18
116,-2.81,22.62,44.46,2,995,0,456.82
317,16.57,14.08,28.39,0,0,0,67.7
271,39.64,42.29,33.76,0,0,0,134.62
193,-6.55,81.7,13.46,0,0,0,60.79
150,3.19,84.17,44.1,1,245,0,231.9
131,16.93,76.59,8.1,1,566,0,335.48
102,29.67,23.63,38.09,0,0,0,113.81
310,-9.06,13.9,9.56,0,0,0,55.27
270,26.64,52.23,37.43,1,861,0,379.7
292,-3.01,64.14,49.06,2,559,0,372.77
210,31.53,62.47,30.02,2,844,1,442.48
361,24.61,31.65,36.4,1,838,1,320.53
338,12.83,37.05,34.3,0,0,0,74.8
67,31.08,87.41,20.72,0,0,1,92.31
10,26.65,44.14,13.7,2,888,0,503.81
49,27.96,61.86,31.42,0,0,0,125.9
111,4.5,50.05,45.23,1,994,0,364.16
321,20.97,78.38,45.76,1,176,0,251.55
219,-2.94,77.02,15.53,2,769,0,445.71
57,31.04,61.91,42.84,0,0,1,73.2
283,16.34,84.54,8.52,0,0,0,127.38
113,31.24,26.62,31.43,2,944,1,469.79
133,0.56,52.92,24.8,1,123,0,188.98
71,-3.48,28.76,15.43,2,287,0,315.62
83,24.45,18.2,38.69,2,944,0,489.25
57,-7.08,71.76,36.05,1,590,0,283.97
349,2.2,59.02,42.02,1,443,0,259.46
271,35.44,18.31,31.61,2,795,0,474.95
111,-3.36,89.11,10.38,0,0,0,80.68
357,8.78,16.7,28.96,2,510,0,363.93
76,37.28,64.98,11.09,1,157,0,281.8
158,-9.0,58.32,45.5,0,0,0,50.29
20,12.27,43.14,31.84,0,0,0,89.54
131,29.32,78.87,21.91,1,855,0,417.56
329,35.45,37.96,6.9,2,876,0,528.66
122,26.78,75.84,33.37,1,269,0,272.93
41,34.42,57.47,4.38,2,916,0,510.34
167,-8.28,41.4,4.19,1,586,1,220.7
130,-5.01,37.51,2.93,1,78,0,161.72
23,26.89,30.88,45.96,0,0,0,117.38
279,27.67,11.38,22.23,0,0,0,109.09
251,20.26,59.66,7.8,1,324,0,283.45
9,26.51,46.36,36.6,2,487,0,411.04
13,32.9,36.98,22.29,0,0,0,107.68
307,17.27,24.04,46.23,0,0,0,79.82
320,37.37,10.08,3.54,1,889,0,408.68
52,24.71,64.06,12.71,0,0,0,121.73
209,13.6,78.78,48.15,1,699,1,272.0
38,11.08,38.12,35.71,0,0,0,89.93
100,27.51,53.29,24.34,1,901,0,424.46
193,21.52,57.85,40.9,0,0,0,92.06
191,30.87,29.77,35.23,0,0,0,112.05
51,29.05,49.04,5.05,0,0,1,77.56
141,16.21,63.26,33.96,2,362,0,389.6
168,37.29,80.1,12.23,0,0,0,154.12
311,25.21,74.54,7.1,1,469,1,283.06
109,0.04,79.55,0.07,1,291,0,246.25
207,20.92,89.75,26.95,2,940,0,506.0
300,0.09,30.98,35.26,1,879,0,345.74
110,17.94,68.12,15.64,0,0,0,113.05
196,29.5,54.91,27.5,2,336,0,403.41
152,30.63,56.88,27.81,2,258,0,381.75
243,22.54,33.16,40.35,0,0,0,112.56
128,29.17,77.9,17.06,1,391,0,315.68
105,13.61,73.14,7.74,2,512,0,443.87
10,17.53,75.71,16.02,2,66,0,324.82
356,33.98,89.76,0.26,0,0,1,108.98
148,14.65,34.72,8.16,2,429,0,377.24
365,7.55,87.98,11.76,0,0,0,101.35
364,29.85,26.77,15.78,2,361,0,385.57
140,-7.48,17.25,43.74,1,857,0,308.79
190,37.92,10.82,19.68,2,244,0,376.72
94,7.0,28.74,20.32,2,937,0,454.47
229,21.48,35.01,25.46,2,911,0,488.0
63,24.27,34.73,12.35,2,250,0,359.22
340,-3.15,84.39,11.46,2,901,0,456.59
25,31.14,35.05,18.11,1,393,0,293.97
268,18.61,62.74,32.9,2,884,0,481.24
281,6.4,88.83,45.78,0,0,0,106.68
11,32.53,33.52,19.84,1,328,1,234.73
320,21.25,88.03,21.24,1,253,0,256.11
201,29.29,71.01,4.92,2,834,0,501.49
126,39.62,75.0,33.35,1,381,0,355.29
306,-3.49,55.5,33.91,1,56,0,156.81
190,27.48,72.21,32.95,0,0,1,74.01
89,27.88,58.8,44.08,1,311,0,290.69
355,33.73,48.78,13.79,2,625,0,462.53
116,10.4,78.33,22.49,0,0,0,104.02
352,33.48,75.66,28.08,2,182,1,314.19
177,21.99,41.68,35.61,2,323,1,300.94
14,-6.56,13.32,14.53,0,0,0,12.41
257,-8.42,84.08,34.21,1,843,1,279.52
209,14.07,72.59,0.01,2,855,0,499.63
281,29.29,78.62,41.89,1,167,1,210.8
328,9.21,11.9,31.18,1,50,0,168.21
325,32.59,79.93,14.03,2,776,0,507.56
105,14.61,47.51,17.73,2,526,0,403.24
147,-8.69,82.83,9.17,0,0,0,81.37
279,38.68,65.37,14.45,0,0,0,166.23
9,14.48,44.05,42.49,0,0,0,85.11
118,22.51,19.9,39.33,0,0,0,87.54
94,-0.04,54.61,9.55,1,86,0,178.08
144,4.87,66.71,34.84,2,179,0,325.25
289,14.21,82.32,9.68,2,821,0,486.43
14,32.81,80.82,43.09,1,377,0,337.54
257,-4.9,30.69,46.57,0,0,0,42.2
346,29.02,16.01,22.94,1,158,0,238.18
186,18.97,47.58,2.05,0,0,0,115.87
345,14.98,32.11,13.0,1,66,0,219.41
207,33.83,35.39,26.98,0,0,1,96.63
346,-4.09,63.39,4.57,2,730,0,423.65
172,39.54,69.73,47.69,2,145,0,377.91
270,32.73,68.68,14.3,2,679,0,457.58
221,6.29,75.38,34.6,2,109,0,298.56
152,12.58,13.48,45.46,0,0,0,67.33
111,-8.75,87.23,5.6,1,607,0,296.17
183,16.38,37.08,14.26,1,484,1,229.32
339,17.39,39.37,43.59,2,808,1,396.32
72,36.33,60.56,1.24,0,0,0,122.7
283,9.4,28.03,14.31,1,906,0,362.33
74,18.53,64.23,32.15,0,0,0,99.11
355,27.03,31.0,3.11,2,832,0,495.23
215,20.43,66.14,6.03,2,71,1,292.55
328,-2.19,75.42,21.3,2,360,0,348.1
23,-1.41,82.02,8.02,1,388,0,262.25
68,-3.08,42.66,15.75,2,160,0,283.92
362,0.89,74.56,22.45,0,0,0,64.08
93,6.42,47.21,9.98,0,0,0,102.55
321,26.98,29.67,26.7,2,106,0,315.47
324,-6.95,68.52,18.45,1,452,0,243.65
63,31.02,33.56,7.35,2,27,0,320.27
224,3.12,23.66,26.59,1,657,0,301.04
225,20.67,19.7,2.26,2,878,0,479.43
346,17.64,41.82,47.21,2,171,0,322.77
337,-2.3,69.68,37.53,1,479,0,258.67
103,4.36,75.11,22.62,1,237,0,233.81
215,4.8,76.77,0.28,0,0,0,93.6
192,21.19,44.24,2.19,0,0,0,131.74
160,29.43,13.02,41.06,2,75,0,322.9
207,39.81,24.27,14.5,2,249,1,346.2
269,-5.21,25.63,9.34,1,336,1,179.54
194,36.93,50.3,20.96,2,792,0,509.33
152,18.08,83.27,25.62,0,0,0,123.49
237,7.84,20.42,6.97,2,307,0,337.09
88,4.23,12.69,31.06,0,0,0,47.65
11,0.45,10.03,43.49,0,0,0,58.46
187,17.85,82.05,22.78,0,0,0,131.82
214,37.3,75.77,40.69,0,0,0,144.01
15,-0.89,87.04,12.5,0,0,0,103.29
266,11.81,66.03,39.83,2,648,0,431.57
297,0.19,58.85,4.03,1,292,0,244.01
73,-1.22,19.85,25.71,1,454,0,249.35
52,33.34,56.05,28.16,0,0,0,144.46
128,3.1,73.26,12.2,0,0,0,76.76
28,2.4,79.55,7.64,2,88,0,337.03
65,35.49,79.61,16.49,2,691,1,459.79
17,9.3,34.28,21.88,2,279,1,262.31
351,-9.56,25.2,23.9,1,500,0,240.47
138,26.06,21.88,22.02,1,236,0,258.69
319,15.85,61.52,20.26,0,0,0,116.67
229,28.71,15.6,27.28,0,0,0,101.49
254,18.51,79.65,44.65,1,212,0,255.1
210,7.56,74.62,25.88,1,944,0,392.2
294,-6.67,10.55,49.01,0,0,0,13.31
231,33.3,57.0,16.67,1,625,0,367.49
241,0.35,60.65,13.92,0,0,0,72.21
70,38.57,82.49,31.15,2,976,1,510.68
104,2.29,52.79,14.91,1,395,1,215.54
204,31.35,14.14,24.93,0,0,0,106.18
53,29.44,64.67,8.12,0,0,0,137.2
330,13.14,37.96,15.1,0,0,0,93.98
54,10.09,50.76,32.69,0,0,0,79.33
276,25.16,29.14,49.41,1,471,0,297.09
335,16.43,78.84,16.53,0,0,0,114.97
31,21.6,57.05,19.06,0,0,0,119.31
135,13.51,69.62,21.89,2,559,0,409.97
58,17.86,22.03,4.69,0,0,0,97.83
105,-0.54,55.2,17.59,1,904,0,337.05
266,-7.23,34.12,41.89,0,0,0,23.48
10,7.8,12.04,43.83,1,113,1,108.11
253,13.29,68.29,49.41,0,0,0,105.55
295,35.3,88.33,24.82,1,216,0,293.37
156,10.7,68.23,46.37,0,0,0,82.94
158,11.7,16.72,48.06,0,0,1,10.0
37,23.74,60.4,23.61,1,39,0,227.01
119,0.34,76.3,4.28,1,282,1,181.11
67,33.58,22.9,7.19,2,662,0,435.12
242,11.38,88.47,32.05,2,160,0,349.71
299,36.54,59.89,39.45,1,423,0,328.8
213,3.56,88.56,40.92,1,930,0,382.6
308,13.28,60.41,16.68,2,615,0,427.49
101,28.91,63.5,46.9,0,0,0,123.05
56,17.8,70.77,3.7,1,706,0,344.01
332,23.06,74.31,37.71,0,0,0,108.22
324,4.03,80.27,43.94,2,984,0,482.21
239,6.42,70.17,48.03,1,311,1,186.02
231,15.38,46.76,2.14,2,90,1,264.93
362,0.12,30.31,16.68,1,652,0,285.47
92,-3.68,41.77,19.05,1,504,1,200.99
279,32.19,83.59,3.11,0,0,0,146.29
109,28.74,79.04,22.78,1,290,0,286.06
317,36.6,38.98,40.28,0,0,0,128.1
168,19.33,43.86,40.88,0,0,0,102.67
300,11.01,33.54,35.39,0,0,0,69.56
218,-4.85,59.76,36.75,1,515,0,265.05
222,32.52,38.8,30.03,0,0,0,136.72
161,12.81,74.28,43.43,2,247,0,344.51
16,18.06,48.08,34.08,0,0,0,80.61
278,5.68,27.61,19.18,0,0,0,85.71
57,16.19,45.66,38.55,0,0,0,79.83
62,29.09,68.82,42.04,1,228,0,280.24
363,25.61,46.3,5.99,2,120,1,299.21
327,39.45,55.77,45.08,0,0,1,93.0
242,14.78,83.13,14.61,0,0,0,113.84
90,16.48,67.04,33.67,1,241,0,260.46
72,-7.36,89.75,13.28,2,262,0,325.36
326,9.47,16.13,21.37,2,545,0,378.47
30,36.11,70.03,10.73,1,174,0,268.96
359,7.52,68.62,11.76,0,0,0,100.05
288,28.31,18.71,24.05,1,452,0,302.56
86,38.88,87.28,10.28,1,543,0,368.04
234,-3.66,77.62,21.16,2,586,0,386.9
235,6.7,50.93,33.13,1,310,0,236.95
313,13.72,27.64,16.91,0,0,0,71.21
365,1.87,24.91,42.5,1,158,1,133.04
265,-9.38,20.21,18.22,1,723,0,276.54
287,13.43,25.48,46.66,0,0,0,71.5
327,16.83,83.98,35.38,1,956,0,399.02
269,21.27,60.79,12.03,2,81,0,325.86
186,31.36,19.97,21.47,2,450,1,364.21
131,2.65,83.73,1.05,2,787,0,467.6
291,-6.95,14.3,8.1,1,627,0,269.36
277,-5.51,42.73,29.27,2,623,1,337.84
320,14.87,69.41,35.77,0,0,0,99.25
351,36.11,75.76,6.25,1,408,0,326.71
180,39.11,77.45,16.61,2,605,1,435.36
290,0.25,85.61,22.55,2,605,0,402.84
163,-2.4,31.43,17.35,1,111,0,163.52
271,7.67,40.6,33.45,0,0,0,78.46
96,13.19,60.71,40.03,0,0,0,88.23
262,30.4,80.13,9.83,1,927,0,431.34
365,28.73,58.08,22.41,0,0,0,126.11
353,36.13,31.77,28.05,1,261,0,281.08
288,32.91,74.16,48.91,1,302,1,241.66
83,11.94,82.16,27.25,2,515,0,403.75
225,-9.05,10.67,0.63,0,0,0,49.51
223,1.83,10.41,36.31,2,396,1,259.14
118,20.5,86.32,1.45,0,0,0,127.33
192,15.07,54.52,9.42,0,0,0,101.65
79,2.01,17.06,12.47,0,0,0,47.05
78,-3.42,38.52,33.01,0,0,0,48.52
147,0.8,55.38,40.68,0,0,0,68.37
107,2.99,60.02,19.82,1,302,0,244.98
271,33.36,23.05,23.26,1,525,1,277.12
244,25.51,77.2,36.69,2,260,0,365.17
73,17.62,53.59,43.3,1,14,0,196.87
357,-8.95,52.01,46.53,2,169,0,269.69
354,31.06,53.27,1.68,2,650,1,426.48
26,17.62,14.98,44.9,0,0,0,81.8
210,21.37,70.17,34.59,2,752,0,482.32
92,-6.72,16.44,10.1,2,562,0,377.27
125,30.74,47.06,47.48,2,205,0,356.19
73,31.6,57.13,8.05,1,178,0,264.79
123,34.17,26.92,18.74,0,0,0,113.89
309,16.4,48.57,22.77,1,124,0,221.99
184,9.7,32.92,22.69,1,266,0,238.65
187,-6.35,66.77,41.16,1,473,0,260.33
198,-0.31,52.69,42.48,1,411,0,246.78
78,1.28,17.41,1.55,1,843,0,330.39
348,-6.87,57.99,44.55,1,668,1,243.84
186,-2.28,20.9,28.54,2,726,1,339.92
344,34.34,10.22,40.04,1,483,0,298.1
253,17.27,21.7,30.9,2,236,0,328.77
13,28.22,10.34,7.73,0,0,0,119.8
299,3.75,89.04,42.37,0,0,1,38.76
76,-3.27,60.7,44.77,2,987,0,462.95
51,8.66,60.04,23.63,1,995,0,386.76
275,29.65,84.66,46.02,2,467,0,429.59
149,4.87,20.2,39.29,0,0,0,57.98
219,0.23,12.21,33.48,1,281,0,216.86
122,-8.88,64.61,26.52,1,480,0,251.61
211,21.2,59.43,37.81,0,0,0,101.18
280,11.79,82.37,32.83,0,0,0,94.76
26,2.94,35.86,14.01,0,0,1,20.4
173,15.99,54.2,41.72,0,0,0,117.04
156,25.03,55.17,26.51,1,809,0,378.07
238,2.37,30.53,21.02,1,355,0,245.76
82,20.44,38.8,48.88,2,348,0,362.15
356,3.01,37.87,38.2,2,515,0,374.17
273,39.33,77.56,46.04,2,687,0,503.34
68,26.62,40.04,34.67,1,271,0,254.46
44,20.13,59.85,3.02,0,0,0,108.13
61,-1.38,39.91,14.35,1,412,0,231.21
123,19.32,16.79,23.77,0,0,0,73.37
349,30.02,84.06,17.5,1,801,0,416.79
196,26.86,16.3,3.77,0,0,0,100.61
330,28.9,10.81,19.04,0,0,0,99.51
323,5.89,31.69,46.93,0,0,0,85.99
111,6.41,32.21,16.11,2,144,1,248.02
258,16.94,33.22,26.56,0,0,0,99.09
89,3.93,74.13,48.52,1,879,1,289.05
198,-4.35,32.95,16.93,1,638,0,295.83
282,13.06,60.48,14.0,0,0,0,108.31
200,-9.9,10.6,22.67,2,617,0,338.59
99,28.04,81.4,45.45,2,521,1,389.69
27,27.48,30.8,30.46,1,1,0,210.85
89,17.6,53.0,16.04,1,874,0,384.39
146,27.38,55.47,39.46,0,0,0,110.85
182,21.23,29.19,28.03,1,148,1,179.56
257,24.87,57.28,24.9,2,750,1,404.31
189,-6.77,79.35,28.01,0,0,0,67.78
240,34.06,36.49,49.71,2,998,0,519.21
359,22.2,84.7,29.2,2,782,0,476.93
196,20.53,28.77,40.55,0,0,0,92.14
297,9.36,19.43,16.84,2,986,0,468.1
165,-8.59,37.97,4.19,1,6,0,153.42
307,35.07,81.41,37.0,1,787,0,402.8
271,39.28,22.91,12.9,0,0,0,125.2
8,30.39,43.27,42.85,0,0,0,119.05
38,35.75,59.94,42.55,2,209,0,375.1
114,-3.95,75.25,34.21,2,551,0,375.36
339,-3.57,82.41,10.78,1,315,1,192.64
56,33.98,89.35,19.23,1,100,0,278.4
359,-7.12,77.62,9.67,2,852,1,384.0
138,-5.34,10.76,12.9,1,388,0,205.09
102,30.84,41.43,9.25,0,0,0,128.48
334,17.85,78.34,20.77,1,986,0,421.01
177,9.59,88.09,36.15,0,0,0,101.37
169,17.67,14.76,26.54,1,123,0,215.27
339,33.94,37.19,3.44,1,265,0,274.28
286,27.86,62.07,8.39,2,931,0,528.78
261,24.58,42.7,49.63,1,187,0,244.67
223,38.84,22.54,31.86,0,0,0,134.82
199,16.07,81.96,22.44,1,207,0,271.35
211,-9.68,34.34,47.8,0,0,0,39.62
287,11.45,30.46,25.52,2,602,0,394.66
180,-5.17,55.73,40.52,2,108,0,270.85
250,-4.18,77.58,22.23,0,0,0,66.91
231,2.75,48.13,44.27,2,952,0,465.39
23,9.07,18.97,29.42,0,0,1,10.0
48,14.08,45.84,38.1,2,201,0,315.53
109,-1.51,17.92,38.44,1,876,0,326.51
296,5.59,23.91,29.26,1,412,0,247.76
6,3.83,44.91,6.69,2,956,0,474.31
38,8.26,19.15,16.32,2,296,1,266.54
169,-4.6,63.61,0.95,1,785,0,321.38
356,9.87,53.51,1.16,2,732,1,362.57
283,17.72,37.46,33.06,0,0,0,101.3
203,-5.15,22.73,47.6,0,0,1,10.0
325,16.04,51.04,11.58,1,159,0,240.96
313,27.8,73.87,36.41,0,0,0,140.43
273,-9.59,69.94,27.79,0,0,0,53.73
244,-7.62,87.8,28.06,1,312,0,243.6
327,13.32,50.03,41.49,1,842,0,356.07
47,33.64,60.52,28.71,0,0,0,119.9
249,39.89,29.49,47.11,1,112,0,244.48
79,-5.33,71.75,48.66,0,0,0,55.27
110,-9.08,50.0,37.09,1,946,1,288.97
13,1.44,47.81,4.28,2,801,0,433.17
365,13.37,33.9,34.11,0,0,1,46.06
90,18.59,35.46,47.53,2,278,0,338.19
342,38.67,26.6,45.76,0,0,0,111.54
348,34.42,85.64,10.17,0,0,0,151.93
280,18.1,29.04,44.79,2,966,0,484.75
221,8.09,13.09,8.08,1,586,0,279.41
73,6.06,43.81,3.92,0,0,0,87.71
234,18.63,87.48,1.87,1,110,0,238.78
260,26.07,12.43,48.12,1,586,0,292.63
113,14.08,30.66,11.68,2,539,0,400.32
46,5.22,30.05,8.11,2,253,0,296.9
274,20.66,52.6,11.95,1,140,0,247.22
43,17.9,70.52,33.16,1,95,0,223.77
208,11.37,43.13,7.85,1,865,1,305.51
349,27.42,36.3,31.51,0,0,0,106.22
103,4.11,32.8,1.03,2,680,0,417.19
124,14.25,83.41,19.72,1,622,1,280.93
10,37.02,85.25,37.99,0,0,0,152.76
329,26.14,56.38,13.22,1,828,0,418.15
187,9.4,80.46,17.02,1,467,0,306.69
31,17.31,89.02,5.24,0,0,1,67.16
156,10.27,55.26,33.94,2,285,0,351.88
60,-4.37,33.82,17.61,2,972,0,432.71
249,6.75,36.88,8.92,0,0,0,71.38
270,33.02,58.99,0.67,2,332,0,419.51
217,13.06,40.49,30.36,1,235,0,220.81
2,19.23,50.79,24.19,0,0,0,102.09
24,-0.93,28.38,35.57,0,0,0,36.29
206,7.81,89.49,25.53,2,327,0,371.61
320,36.46,25.36,20.23,2,68,1,277.64
199,5.71,83.12,44.19,0,0,0,71.96
356,2.53,79.51,27.51,1,68,0,178.4
114,-7.21,74.83,40.04,1,10,0,166.48
280,-5.14,84.96,43.58,2,534,0,375.14
155,19.24,74.46,25.98,1,741,1,331.86
165,23.0,38.2,16.65,0,0,0,111.65
222,22.08,23.57,8.02,0,0,0,101.73
91,16.99,50.3,12.42,0,0,0,109.35
167,14.55,10.44,5.98,1,268,0,241.94
207,-6.39,85.91,37.74,0,0,0,61.89
282,32.03,78.49,15.8,1,859,0,409.11
65,15.65,75.69,44.06,1,250,0,266.7
4,-3.4,38.58,35.54,0,0,0,58.82
157,-3.21,19.19,33.27,2,955,0,448.64
249,15.65,66.89,13.04,1,828,0,387.85
257,2.23,61.85,2.14,0,0,0,88.55
235,36.1,75.86,31.77,1,662,0,388.97
306,14.95,50.76,0.72,2,447,0,384.58
74,38.92,22.11,16.57,1,972,0,413.77
187,26.71,75.42,48.17,0,0,0,121.15
62,30.53,66.18,27.2,2,912,0,534.09
337,9.44,86.64,31.32,1,520,0,315.15
164,-3.3,17.18,6.96,1,698,0,278.8
56,24.48,56.94,2.59,1,200,0,273.1
111,10.35,60.92,23.73,1,134,1,146.46
218,37.44,89.99,35.04,1,970,0,439.04
240,-0.32,76.6,34.98,1,223,0,219.43
21,21.33,35.0,43.24,1,422,0,266.43
141,33.3,47.82,33.48,1,135,0,266.91
265,10.14,38.6,0.14,0,0,0,84.58
139,37.68,83.43,37.03,2,602,0,485.71
70,-6.17,51.93,48.64,0,0,0,40.3
118,19.35,82.14,1.62,0,0,0,132.5
198,28.87,38.96,6.46,1,825,0,389.9
205,0.09,24.38,15.21,0,0,0,57.3
214,-7.11,53.32,38.86,2,265,1,263.7
56,-6.01,88.97,25.62,2,384,0,362.54
287,5.96,60.28,35.56,2,395,0,359.57
293,1.16,14.4,2.23,0,0,0,59.14
175,1.19,12.7,16.73,2,578,0,379.0
347,12.93,44.37,10.12,2,702,0,441.42
128,-5.75,12.99,40.65,0,0,0,15.14
325,39.78,18.37,7.7,1,107,0,265.36
292,24.79,70.28,21.97,0,0,1,79.63
288,-8.49,70.66,1.13,0,0,0,55.33
226,24.6,24.78,28.94,0,0,0,107.5
64,29.59,78.09,1.39,0,0,0,156.12
48,-0.46,24.05,44.54,2,726,0,393.77
202,32.01,71.14,6.91,1,631,0,366.97
337,20.59,58.19,6.15,0,0,0,117.68
60,31.04,78.52,0.15,1,544,0,355.33
257,25.83,70.27,1.12,0,0,0,135.29
65,25.23,10.03,7.11,1,867,0,381.72
239,-2.09,14.86,13.24,2,357,0,311.46
289,5.79,12.57,31.4,0,0,0,74.28
38,16.16,76.68,47.83,0,0,0,115.06
25,-4.37,57.67,36.58,0,0,0,52.51
59,13.92,87.44,34.69,1,924,1,336.34
357,12.27,41.08,23.66,2,387,1,303.79
297,1.6,24.31,41.78,0,0,0,43.61
158,-0.01,37.2,0.78,0,0,0,79.01
57,2.37,31.66,15.47,1,857,0,326.73
48,20.26,77.88,37.0,2,324,0,362.03
328,10.75,31.28,35.99,0,0,1,10.84
56,10.7,20.67,38.21,1,607,0,287.82
65,-0.91,36.64,36.17,0,0,0,53.91
268,29.37,73.82,15.46,1,251,0,311.31
69,25.02,42.06,45.28,1,129,0,235.6
216,11.45,59.21,41.92,0,0,0,83.92
89,-2.89,26.44,14.04,2,114,0,269.98
281,25.74,16.03,45.17,1,421,0,281.51
257,34.94,28.72,7.38,0,0,0,149.78
160,-1.09,75.59,20.87,1,806,0,327.35
234,20.13,65.04,40.71,2,25,0,324.61
131,11.22,16.57,36.61,1,436,0,261.72
49,-5.62,27.18,16.67,0,0,1,14.61
147,26.29,28.52,41.62,0,0,0,123.6
316,-6.44,32.55,4.62,1,476,1,192.4
2,25.11,62.8,39.43,1,517,0,322.02
329,4.06,23.21,34.6,0,0,0,66.65
145,18.28,19.45,12.83,0,0,0,93.63
61,-1.98,50.99,49.78,0,0,0,54.59
273,8.54,36.16,36.26,2,633,0,412.73
49,-4.8,27.76,43.41,1,426,0,222.91
332,13.37,23.93,13.06,1,103,0,203.31
131,0.66,30.89,37.46,0,0,0,50.96
43,-0.6,13.08,2.43,0,0,0,51.71
57,-4.64,34.97,49.83,2,564,0,351.47
50,28.27,40.66,1.07,2,838,0,488.72
178,21.98,28.06,11.41,0,0,1,43.37
293,-2.15,61.62,25.51,2,728,1,371.58
46,13.62,78.71,15.31,2,288,0,362.91
170,23.04,69.11,47.12,0,0,0,110.79
271,33.9,25.89,28.98,0,0,0,111.23
336,-7.02,20.45,18.8,0,0,0,33.94
139,8.12,83.95,25.93,2,506,1,351.91
247,20.8,46.35,13.05,1,678,0,339.83
148,-9.22,79.13,35.21,0,0,0,59.36
230,2.18,62.14,45.7,0,0,0,63.63
280,27.25,68.42,40.02,0,0,0,121.59
125,7.79,25.59,5.78,1,375,0,241.98
192,-5.78,73.45,34.52,2,461,0,372.74
80,21.33,42.26,14.25,2,119,0,324.51
94,2.5,39.58,1.9,2,646,0,397.26
226,25.08,59.28,19.5,2,647,0,476.1
65,35.01,32.16,22.72,0,0,0,131.78
88,16.39,31.57,1.06,2,301,0,374.89
88,19.96,16.28,42.21,1,364,0,262.28
201,15.72,41.7,47.13,2,678,1,363.92
214,30.87,58.81,23.57,1,459,0,332.74
204,2.09,31.12,3.51,1,718,0,303.62
89,10.08,81.59,32.72,1,383,0,277.94
61,34.75,88.02,4.42,2,300,0,418.12
271,26.18,21.64,42.93,0,0,0,89.25
94,6.0,52.02,44.84,2,472,1,311.38
307,31.63,34.14,48.33,2,940,0,503.89
27,1.94,41.48,2.55,1,44,0,200.47
214,21.71,45.47,8.35,1,224,0,263.26
74,37.82,46.06,29.88,0,0,0,143.89
61,18.74,40.2,12.29,1,344,0,274.4
186,29.97,38.56,19.79,1,556,0,321.62
31,26.77,16.17,21.7,2,379,1,336.16
219,33.29,41.08,25.79,1,972,0,418.09
12,38.44,89.08,36.87,0,0,0,177.39
302,-8.88,46.68,13.8,2,799,0,399.3
32,-8.61,39.62,35.68,1,422,0,217.36
